0.01968680089	1.415789474	0.04295302013	1.412280702	0.062639821	1.410526316	0.075167785	1.410526316	0.1002237136	1.40877193	0.1306487696	1.401754386	0.1431767338	1.398245614	0.1503355705	1.401754386
0.01968680089	1.401754386	0.04295302013	1.4	0.066219239	1.389473684	0.080536913	1.389473684	0.1055928412	1.387719298	0.1395973154	1.375438596	0.1467561521	1.375438596	0.1592841163	1.38245614
0.01968680089	1.387719298	0.04832214765	1.378947368	0.071588367	1.368421053	0.089485459	1.366666667	0.1127516779	1.363157895	0.1431767338	1.354385965	0.1574944072	1.354385965	0.1700223714	1.356140351
0.02326621924	1.370175439	0.04832214765	1.357894737	0.073378076	1.347368421	0.098434004	1.336842105	0.1199105145	1.336842105	0.1503355705	1.328070175	0.1646532438	1.333333333	0.1736017897	1.331578947
0.02326621924	1.349122807	0.05548098434	1.329824561	0.082326622	1.326315789	0.103803132	1.307017544	0.1234899329	1.305263158	0.1539149888	1.307017544	0.1718120805	1.30877193	0.1843400447	1.312280702
0.02505592841	1.326315789	0.05906040268	1.305263158	0.084116331	1.305263158	0.110961969	1.280701754	0.1324384787	1.278947368	0.1628635347	1.285964912	0.1771812081	1.280701754	0.1897091723	1.289473684
0.03042505593	1.3	0.06263982103	1.280701754	0.087695749	1.28245614	0.121700224	1.250877193	0.1413870246	1.247368421	0.1718120805	1.257894737	0.1861297539	1.257894737	0.1968680089	1.270175439
0.03400447427	1.268421053	0.06621923937	1.254385965	0.098434004	1.264912281	0.132438479	1.219298246	0.1485458613	1.21754386	0.1807606264	1.226315789	0.1932885906	1.231578947	0.2058165548	1.243859649
0.03758389262	1.243859649	0.07337807606	1.233333333	0.103803132	1.243859649	0.141387025	1.187719298	0.1592841163	1.187719298	0.1879194631	1.196491228	0.2040268456	1.207017544	0.218344519	1.219298246
0.04474272931	1.20877193	0.08232662192	1.212280702	0.112751678	1.221052632	0.157494407	1.156140351	0.1592841163	1.187719298	0.1968680089	1.164912281	0.2165548098	1.177192982	0.2326621924	1.19122807
0.05369127517	1.18245614	0.08769574944	1.189473684	0.119910515	1.194736842	0.171812081	1.122807018	0.1718120805	1.159649123	0.2111856823	1.142105263	0.229082774	1.150877193	0.2451901566	1.161403509
0.06800894855	1.164912281	0.0966442953	1.168421053	0.12885906	1.171929825	0.189709172	1.092982456	0.1825503356	1.135087719	0.2237136465	1.115789474	0.2434004474	1.121052632	0.2577181208	1.129824561
0.0841163311	1.147368421	0.1055928412	1.145614035	0.141387025	1.145614035	0.211185682	1.063157895	0.2004474273	1.105263158	0.2398210291	1.096491228	0.25950783	1.094736842	0.2720357942	1.107017544
0.1073825503	1.142105263	0.1199105145	1.124561404	0.155704698	1.121052632	0.23803132	1.033333333	0.218344519	1.078947368	0.2469798658	1.077192982	0.2756152125	1.075438596	0.2863534676	1.087719298
0.1288590604	1.142105263	0.1360178971	1.105263158	0.171812081	1.09122807	0.257718121	1.015789474	0.2326621924	1.057894737	0.2612975391	1.050877193	0.2881431767	1.056140351	0.2988814318	1.064912281
0.1485458613	1.161403509	0.155704698	1.09122807	0.187919463	1.066666667	0.277404922	0.994736842	0.2487695749	1.038596491	0.2774049217	1.033333333	0.3024608501	1.035087719	0.3131991051	1.047368421
0.1682326622	1.187719298	0.1807606264	1.077192982	0.205816555	1.047368421	0.298881432	0.978947368	0.270246085	1.022807018	0.2935123043	1.010526316	0.322147651	1.012280702	0.3310961969	1.022807018
0.1807606264	1.221052632	0.2058165548	1.070175439	0.227293065	1.031578947	0.316778523	0.963157895	0.2845637584	1.005263158	0.3078299776	0.9877192982	0.3507829978	0.9824561404	0.3507829978	1.003508772
0.1986577181	1.249122807	0.2255033557	1.071929825	0.246979866	1.019298246	0.340044743	0.954385965	0.3024608501	0.9894736842	0.322147651	0.9684210526	0.3686800895	0.9649122807	0.3686800895	0.9807017544
0.2147651007	1.280701754	0.2559284116	1.077192982	0.273825503	1.005263158	0.363310962	0.947368421	0.322147651	0.9701754386	0.3400447427	0.9543859649	0.3883668904	0.949122807	0.3937360179	0.9561403509
0.2344519016	1.31754386	0.2845637584	1.110526316	0.30246085	1.005263158	0.3901566	0.949122807	0.3454138702	0.9526315789	0.3651006711	0.9350877193	0.415212528	0.9280701754	0.4170022371	0.9368421053
0.2666666667	1.361403509	0.311409396	1.128070175	0.340044743	1.005263158	0.413422819	0.952631579	0.3722595078	0.9315789474	0.3812080537	0.9228070175	0.4420581655	0.9175438596	0.4402684564	0.9228070175
0.2917225951	1.403508772	0.3382550336	1.152631579	0.363310962	1.010526316	0.440268456	0.956140351	0.3955257271	0.9228070175	0.4026845638	0.901754386	0.4742729306	0.898245614	0.4617449664	0.9087719298
0.3239373602	1.440350877	0.3704697987	1.175438596	0.395525727	1.031578947	0.472483221	0.968421053	0.4187919463	0.9157894737	0.4348993289	0.8912280702	0.5029082774	0.8894736842	0.4903803132	0.8894736842
0.3507829978	1.468421053	0.3991051454	1.201754386	0.420581655	1.043859649	0.504697987	0.977192982	0.4510067114	0.9087719298	0.4599552573	0.8824561404	0.5225950783	0.8771929825	0.5154362416	0.8807017544
0.3829977629	1.5	0.4295302013	1.229824561	0.451006711	1.064912281	0.547651007	1	0.4850111857	0.9157894737	0.4850111857	0.8754385965	0.5530201342	0.8701754386	0.5369127517	0.8684210526
0.4223713647	1.529824561	0.4581655481	1.252631579	0.479642058	1.085964912	0.574496644	1.014035088	0.5279642058	0.9228070175	0.5136465324	0.8684210526	0.5941834452	0.8526315789	0.5655480984	0.8578947368
0.4545861298	1.549122807	0.4939597315	1.275438596	0.506487696	1.098245614	0.608501119	1.031578947	0.5673378076	0.9280701754	0.5422818792	0.8666666667	0.6228187919	0.8473684211	0.592393736	0.849122807
0.4957494407	1.570175439	0.5172259508	1.3	0.536912752	1.114035088	0.633557047	1.045614035	0.5995525727	0.9403508772	0.5870246085	0.8578947368	0.6639821029	0.8421052632	0.6192393736	0.8473684211
0.5351230425	1.587719298	0.5494407159	1.321052632	0.567337808	1.131578947	0.662192394	1.059649123	0.6371364653	0.950877193	0.6299776286	0.8543859649	0.696196868	0.8350877193	0.644295302	0.8385964912
0.581655481	1.603508772	0.5798657718	1.340350877	0.587024609	1.145614035	0.687248322	1.073684211	0.6639821029	0.9596491228	0.6693512304	0.8543859649	0.7319910515	0.8315789474	0.6729306488	0.8298245614
0.6210290828	1.61754386	0.6067114094	1.357894737	0.615659955	1.161403509	0.719463087	1.089473684	0.6979865772	0.9684210526	0.706935123	0.8561403509	0.7606263982	0.8280701754	0.7140939597	0.8263157895
0.6657718121	1.631578947	0.6389261745	1.373684211	0.64787472	1.180701754	0.746308725	1.101754386	0.7319910515	0.9807017544	0.7463087248	0.8684210526	0.8053691275	0.8280701754	0.7445190157	0.8192982456
0.706935123	1.636842105	0.6729306488	1.39122807	0.683668904	1.203508772	0.774944072	1.11754386	0.7642058166	0.9894736842	0.7785234899	0.8807017544	0.8429530201	0.8298245614	0.7785234899	0.8192982456
0.7409395973	1.645614035	0.706935123	1.405263158	0.715883669	1.219298246	0.798210291	1.131578947	0.7856823266	0.998245614	0.8178970917	0.8824561404	0.8769574944	0.8298245614	0.8178970917	0.8122807018
0.7731543624	1.650877193	0.737360179	1.421052632	0.748098434	1.235087719	0.839373602	1.143859649	0.8196868009	1.007017544	0.8483221477	0.8894736842	0.9073825503	0.8333333333	0.8393736018	0.8105263158
0.8053691275	1.650877193	0.7749440716	1.436842105	0.785682327	1.252631579	0.871588367	1.157894737	0.8536912752	1.021052632	0.8823266219	0.8964912281	0.9378076063	0.8368421053	0.8608501119	0.8105263158
