0.002019885201	1.362482341	0.01791040272	1.358533158	0.04378103504	1.362482341	0.07164191455	1.356558538	0.08955224136	1.356558538	0.01779978178	0.02261377237	0.03757728357	0.05345077746	0.03757728357	0.04317177577	0.01977750178	0.04111600679
0.00002978984481	1.281523295	0.02786065176	1.279548676	0.05771139888	1.289421736	0.087562146	1.289421736	0.1054726246	1.303243979	0.04746603446	0.08017608777	0.0632880208	0.1110130929	0.04351051902	0.08223201359	0.05142147446	0.0986783222
0.00002978984481	1.200564193	0.0378109008	1.190691133	0.07562187752	1.208462559	0.1054726246	1.228208679	0.1174128931	1.253878696	0.08504324258	0.1480175617	0.08899875803	0.1541850255	0.06724353625	0.1212920946	0.07713228714	0.1480175617
0.002019885201	1.119605016	0.05373128408	1.10380821	0.09353228024	1.131452771	0.1253731227	1.157122713	0.1373133912	1.194640334	0.1245982462	0.205580034	0.1285537616	0.2035241082	0.09493199348	0.1644640272	0.1008652289	0.1911893375
0.002019885201	1.03667137	0.06965174328	1.011001352	0.1194029885	1.04654443	0.1472636402	1.088011291	0.1572138893	1.135401973	0.1700865606	0.2487518097	0.1562422188	0.2466960408	0.1245982462	0.1953010323	0.1423980279	0.242584346
0.009980038884	0.9497884464	0.087562146	0.9300423258	0.1452736208	0.969534567	0.1771143874	1.016925249	0.1870646364	1.06826517	0.2116192842	0.3104258199	0.1898640624	0.2939794329	0.1503090588	0.2466960408	0.1839307515	0.2878119691
0.01794026848	0.8668547248	0.1094527394	0.8471086042	0.1731343485	0.9004231449	0.2029850956	0.9596615067	0.2208955742	0.9971791283	0.2452409769	0.3515418267	0.227441346	0.3392069776	0.1740420006	0.2754770416	0.2234857551	0.341262825
0.03187063232	0.770098779	0.1373133912	0.7661495398	0.2009950761	0.8372355439	0.2308458233	0.9043723841	0.2507463213	0.941889968	0.2788628204	0.3844346008	0.2669963495	0.3844346008	0.2017305333	0.3042584346	0.2689740695	0.3885460603
0.0438109008	0.6970381177	0.171144329	0.6970381177	0.2427860917	0.7622003006	0.2626865898	0.8471086042	0.2865671268	0.8944993238	0.3124845131	0.4111599895	0.3105067931	0.4193830654	0.229419066	0.343318594	0.3006180422	0.4296620671
0.05973128408	0.6358250986	0.2069651345	0.6318759348	0.2865671268	0.6930888785	0.3084576443	0.7878702424	0.3203980646	0.8471086042	0.3520395167	0.446108611	0.3520395167	0.4522759963	0.2650184786	0.3803229844	0.3500617967	0.4790014635
0.07764191455	0.578561394	0.2407960723	0.5746120042	0.3402985627	0.6279266956	0.3522388312	0.7345557016	0.3542288506	0.8095910202	0.3896168002	0.4810570756	0.3955501111	0.4975036195	0.3025957622	0.4070484516	0.3896168002	0.5201174703
