0.002019885201	1.362482341	0.01791040272	1.358533158	0.04378103504	1.362482341	0.07164191455	1.356558538	0.08955224136	1.356558538	0.1074626441	1.354583938	0.1273631422	1.354583938	0.1512438309	1.354583938	0.1731343485	1.346685478
0.00002978984481	1.281523295	0.02786065176	1.279548676	0.05771139888	1.289421736	0.087562146	1.289421736	0.1054726246	1.303243979	0.1273631422	1.291396355	0.1532338504	1.279548676	0.1771143874	1.291396355	0.1890546558	1.309167857
0.00002978984481	1.200564193	0.0378109008	1.190691133	0.07562187752	1.208462559	0.1054726246	1.228208679	0.1174128931	1.253878696	0.1492537356	1.228208679	0.1870646364	1.196614954	0.2089551539	1.216361075	0.2089551539	1.269675615
0.002019885201	1.119605016	0.05373128408	1.10380821	0.09353228024	1.131452771	0.1253731227	1.157122713	0.1373133912	1.194640334	0.1771143874	1.157122713	0.218905403	1.117630472	0.2507463213	1.137376592	0.2328358427	1.222284896
0.002019885201	1.03667137	0.06965174328	1.011001352	0.1194029885	1.04654443	0.1472636402	1.088011291	0.1572138893	1.135401973	0.2069651345	1.095909731	0.2646766093	1.042595228	0.2925373369	1.070239714	0.2606965704	1.174894214
0.009980038884	0.9497884464	0.087562146	0.9300423258	0.1452736208	0.969534567	0.1771143874	1.016925249	0.1870646364	1.06826517	0.2368158816	1.038645989	0.3064676249	0.9734838062	0.3402985627	1.005077607	0.2945273564	1.121579711
0.01794026848	0.8668547248	0.1094527394	0.8471086042	0.1731343485	0.9004231449	0.2029850956	0.9596615067	0.2208955742	0.9971791283	0.2706468194	0.9813821716	0.3502488117	0.9260930866	0.3920398273	0.9478138645	0.3343283525	1.06629055
0.03187063232	0.770098779	0.1373133912	0.7661495398	0.2009950761	0.8372355439	0.2308458233	0.9043723841	0.2507463213	0.941889968	0.3084576443	0.9280677439	0.3960198662	0.8747532032	0.4497513021	0.8984485629	0.3800995589	1.011001352
0.0438109008	0.6970381177	0.171144329	0.6970381177	0.2427860917	0.7622003006	0.2626865898	0.8471086042	0.2865671268	0.8944993238	0.3542288506	0.868829382	0.453731341	0.8253879016	0.5094527964	0.8550070825	0.4398010531	0.9537376856
0.05973128408	0.6358250986	0.2069651345	0.6318759348	0.2865671268	0.6930888785	0.3084576443	0.7878702424	0.3203980646	0.8471086042	0.4000000569	0.8234132444	0.5393035435	0.7681241217	0.5791045396	0.8155148413	0.5034825862	0.9043723841
0.07764191455	0.578561394	0.2407960723	0.5746120042	0.3402985627	0.6279266956	0.3522388312	0.7345557016	0.3542288506	0.8095910202	0.4457711114	0.7839210032	0.6189055358	0.7306065378	0.658706532	0.7799718393	0.57114431	0.8629054856
0.093562146	0.5291960925	0.2865671268	0.517348375	0.3820895783	0.5844850645	0.3980098857	0.6851904001	0.4000000569	0.7622003006	0.4915423177	0.7503526584	0.7203980456	0.6911142966	0.7402985437	0.7483780011	0.6447760922	0.8313117228
0.1154527394	0.4818053729	0.3343283525	0.4679830735	0.4318408235	0.543018392	0.4597015512	0.6397743378	0.4497513021	0.7207334775	0.5412935629	0.7246826413	0.809950287	0.6614951157	0.819900536	0.7207334775	0.7283582752	0.7957687207
0.1413233718	0.4383638925	0.3860696172	0.4284908322	0.4915423177	0.5035261508	0.5353233528	0.5884344543	0.4995025473	0.6871650574	0.585074598	0.6930888785	0.8915422988	0.6397743378	0.8895522793	0.7009873569	0.8039800768	0.7740479429
0.1632138893	0.4028208905	0.4497513021	0.3909732483	0.5631840805	0.4719323126	0.6109453062	0.5528914523	0.561194061	0.6535966373	0.6427860728	0.671368176	0.9791045207	0.6259520383	0.9711442911	0.6851904001	0.9014925478	0.7464034192
