0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.009248554913	0.01691278035	0.01294799099	0.02442944418	0.01294799099	0.01884252951	0.01479767375	0.02261112166	0.01479767375	0.02449534586	0.01479767375	0.02072675371	0.01294799099	0.02072675371	0.01294799099	0.01884252951	0.01109830823	0.01884252951
0.02034686315	0.03758389262	0.02589598198	0.04510069982	0.02404622866	0.03768505902	0.02959541806	0.04710632377	0.02774566474	0.05275914013	0.02774566474	0.04899054797	0.02404622866	0.04145365117	0.02589598198	0.04333787537	0.02404622866	0.03956928322
0.03144510082	0.05261736364	0.03699421965	0.06577181208	0.04069365573	0.06971744544	0.04069365573	0.06971744544	0.04254333849	0.07537011803	0.04254333849	0.07348589384	0.03699421965	0.06594885328	0.04069365573	0.06783307748	0.03514453689	0.06406462908
0.04254333849	0.07328861928	0.05364164672	0.09020125626	0.05549132948	0.09421264754	0.0573410828	0.09609687174	0.05549132948	0.1017496881	0.0573410828	0.0979812397	0.05364164672	0.09421264754	0.05364164672	0.09421264754	0.04624277457	0.08290715859
0.05919076556	0.09395973154	0.06658963771	0.1165100098	0.07398843931	0.1281292582	0.07398843931	0.124360666	0.07213875655	0.126245034	0.07213875655	0.1224764418	0.06658963771	0.1149394013	0.06843932047	0.1224764418	0.05549132948	0.1036339123
0.07583819263	0.1108725119	0.07768787538	0.1353019561	0.09248554913	0.1582772766	0.08878611306	0.1488560119	0.08878611306	0.1526244603	0.08323699422	0.1469717877	0.07768787538	0.1394347471	0.08138731146	0.1450875635	0.06843932047	0.126245034
0.09248554913	0.1296644582	0.09433530245	0.1522147364	0.1091329762	0.1771198061	0.1035838574	0.1733513577	0.1035838574	0.1752355819	0.09803466797	0.1695827656	0.09248554913	0.1582772766	0.09618498521	0.1695827656	0.08138731146	0.1469717877
0.110982659	0.1446979292	0.114682095	0.176644324	0.1202312139	0.1959623356	0.1202312139	0.1959623356	0.1183815311	0.1921938872	0.110982659	0.1884252951	0.1054335401	0.1790040303	0.1091329762	0.1903095193	0.09618498521	0.1771198061
0.1294797688	0.1578523777	0.1331792049	0.1991946022	0.140578077	0.2185733135	0.1368786409	0.2166890894	0.1350288876	0.212920641	0.1257803327	0.2091520488	0.1183815311	0.199730784	0.12393065	0.2072678246	0.110982659	0.201615152
