0.04800003052	0.08163272138	0.15	0.232653143	0.04	0.07551036654	0.05	0.09591852742	0.03400001526	0.06326534545	0.03400001526	0.06326534545	0.03400001526	0.06326534545	0.03400001526	0.06326534545	0.01278540229	0.02575547299
0.116000061	0.1714286604	0.24	0.3265307298	0.07800003052	0.1367348492	0.1019999695	0.1795919559	0.08599998474	0.1489797146	0.08599998474	0.1489797146	0.08599998474	0.1489797146	0.08599998474	0.1489797146	0.0255707349	0.04783177315
0.1840000916	0.2265306325	0.306000061	0.3755102692	0.11	0.1877552514	0.17	0.2673469543	0.16	0.251020519	0.16	0.251020519	0.16	0.251020519	0.16	0.251020519	0.03835613718	0.06806827637
0.226000061	0.2571428738	0.36	0.414285806	0.1619999695	0.2530613039	0.216000061	0.3387754395	0.196000061	0.3061224911	0.196000061	0.3061224911	0.196000061	0.3061224911	0.196000061	0.3061224911	0.04566210125	0.08830477958
0.2680000305	0.2816327603	0.4180000305	0.4469388323	0.2	0.3061224911	0.2840000916	0.420408083	0.2319999695	0.3489795199	0.2319999695	0.3489795199	0.2319999695	0.3489795199	0.2319999695	0.3489795199	0.05662097768	0.1048619696
0.3140000916	0.3020409212	0.48	0.4857143691	0.2440000916	0.3510204606	0.3719999695	0.50612253	0.28	0.4122449432	0.28	0.4122449432	0.28	0.4122449432	0.28	0.4122449432	0.06940637997	0.1269381294
0.3680000305	0.3183672786	0.5319999695	0.5163266104	0.3	0.3999999221	0.4440000916	0.581632663	0.3280000305	0.4591837755	0.3280000305	0.4591837755	0.3280000305	0.4591837755	0.3280000305	0.4591837755	0.07671234404	0.1490144296
0.4180000305	0.3306122997	0.5940000916	0.5408164191	0.3819999695	0.4734694259	0.53	0.632653143	0.39	0.5204082582	0.39	0.5204082582	0.39	0.5204082582	0.39	0.5204082582	0.08767122047	0.1674112762
0.4640000916	0.3367348103	0.7119999695	0.5857143107	0.48	0.5469388518	0.6040000916	0.6836735453	0.456000061	0.581632663	0.446000061	0.579591878	0.446000061	0.579591878	0.4380000305	0.5775510931	0.0986300969	0.1876477794
0.506000061	0.3408163802	0.7940000916	0.6102041194	0.56	0.6061224716	0.68	0.7326530847	0.5080000305	0.6163265521	0.496000061	0.6204081998	0.49	0.6204081998	0.486000061	0.6224490626	0.109589043	0.2097239392
0.56	0.342857243	0.9080000305	0.634693928	0.64	0.6571428738	0.7740000916	0.7979592151	0.5640000916	0.6836735453	0.5640000916	0.6836735453	0.56	0.6897959779	0.556000061	0.6877551151	0.1187214633	0.2299605828
0.6180000305	0.3408163802	1.051999969	0.6571428738	0.73	0.7102041388	0.8840000916	0.8612244826	0.6240000916	0.724489867	0.6240000916	0.724489867	0.6119999695	0.7306122997	0.61	0.7408163802	0.1278538835	0.2483574294
0.6580000305	0.3408163802	1.2	0.671428602	0.7980000305	0.7448980279	0.98	0.9122448849	0.6940000916	0.7755102692	0.6840000916	0.7795918391	0.6719999695	0.7857143497	0.6740000916	0.7979592151	0.142465742	0.2722732458
0.76	0.3306122997	1.336000061	0.6775510347	0.856000061	0.7714286215	1.09	0.9693877587	0.7780000305	0.8326531041	0.7619999695	0.8387755368	0.75	0.8489796173	0.7440000916	0.853061265	0.1534246184	0.294349546
0.8419999695	0.3163266494	1.433999939	0.6795918975	0.94	0.8040816477	1.174000092	1.012244904	0.8519999695	0.8816326435	0.8180000305	0.8816326435	0.806000061	0.8979592345	0.806000061	0.8979592345	0.1643835645	0.3164257058
0.9340000916	0.3020409212			1.018000031	0.8346938891	1.27	1.055101972	0.946000061	0.944897989	0.9240000916	0.9571428544	0.906000061	0.9673469737	0.9	0.9734693286	0.1735159848	0.336662209
1.04	0.2836735453			1.106000061	0.8673469932	1.351999969	1.087755115	1.061999969	1.012244904	1.03	1.026530633	1.004000092	1.034693811	0.966000061	1.024489731	0.186301387	0.3568987122
1.114000092	0.2693878949			1.194000092	0.8979592345	1.436000061	1.124489789	1.18	1.077551035	1.116000061	1.081632644	1.084000092	1.087755115	1.021999969	1.067346954	0.1972604028	0.380814669
1.174000092	0.2551020889			1.278000031	0.9224489653			1.274000092	1.130612222	1.22	1.14489795	1.151999969	1.132653046	1.1	1.122448965	0.2082192096	0.4010511722
1.281999969	0.232653143			1.36	0.9489796367			1.368000031	1.175510191	1.291999969	1.18979592	1.216000061	1.173469367	1.181999969	1.177550937	0.2210045422	0.4231274723
1.376000061	0.2081634123			1.442000122	0.9693877587			1.442000122	1.212244865	1.366000061	1.230612241	1.278000031	1.214285689	1.251999969	1.22857134	0.2319634186	0.4433639756
1.432000122	0.1938776062									1.42	1.259183581	1.344000092	1.257142835	1.306000061	1.265306091	0.2429224344	0.4654402055
										1.443999939	1.271428563	1.393999939	1.285714252	1.361999969	1.299999981	0.2538813108	0.4875163654
												1.436000061	1.306122394	1.416000061	1.336734635	0.2648401873	0.5077529387
																0.2776255199	0.5298291687
																0.2885845357	0.5519053285
																0.3013698683	0.5739815585
																0.3105022885	0.5923784051
																0.3251142167	0.6218134018
																0.3251142167	0.6218134018
																0.3178082526	0.6089355952
