0.006556788395	-0.01248654467	0.008481453553	-0.01154851607	0.008581995763	-0.01132554206	0.009199612194	-0.01166384746	0.009930600272	-0.001829083182	1.452325039	1.230355221	1.444209846	1.280239889	1.442716076	1.342188221
0.05277747855	0.05154544057	0.07262738339	0.08526064893	0.08744299616	0.1063201599	0.07882509246	0.105359065	0.1159261644	0.1484972678	1.323602284	1.168299247	1.325699307	1.21666923	1.323250386	1.268929725
0.1150849223	0.1200676611	0.151502747	0.1788559127	0.1773061869	0.227441181	0.1567093971	0.1975703521	0.2029691636	0.2636384335	1.210758016	1.110748885	1.173025961	1.126418576	1.211526446	1.193856682
0.2046249416	0.193364601	0.2192753779	0.2513378441	0.2691155876	0.3230201445	0.2298753995	0.2924265724	0.2966158689	0.382551609	1.094660491	1.045740427	1.040669324	1.043157004	1.086983375	1.109741658
0.3087076735	0.2348685222	0.3014542712	0.3258880517	0.3625695716	0.4153006305	0.3025099645	0.3791865293	0.415160621	0.5152474196	0.9876979425	0.9820621252	0.910668247	0.955120714	0.9515171101	1.012086729
0.4047685734	0.2560664309	0.3842076915	0.3875134553	0.455097131	0.494002768	0.3798484685	0.4568583731	0.5153537955	0.6107392228	0.8591403641	0.8995694295	0.815088513	0.880924189	0.8156343136	0.9049976934
0.5158246257	0.2645317546	0.4692592194	0.4350069199	0.5563790441	0.5637936337	0.4738626163	0.5445256036	0.6136366888	0.6920309654	0.7530036985	0.8235660464	0.703888829	0.79597109	0.692915365	0.8048977395
0.6084311824	0.2624865447	0.5630004668	0.4738812856	0.6458975188	0.6194679379	0.5745197314	0.6298323851	0.7127280532	0.7655889496	0.6411792165	0.7371597724	0.605458006	0.721782254	0.5808179827	0.7019913886
0.7075945276	0.2560202983	0.676297174	0.5105720437	0.7396172214	0.6685837306	0.6710833423	0.6960479779	0.8157401445	0.832756527	0.5330388883	0.6465169922	0.49963733	0.618491465	0.4938130633	0.6198754421
0.8055370031	0.2386590804	0.809723868	0.5360141473	0.8521814069	0.7186606182	0.7760709541	0.7618791327	0.9223080776	0.8978825137	0.4539696219	0.5670998001	0.40104133	0.514893126	0.4153111422	0.5298323851
0.9087363999	0.223166231	0.930352975	0.5547516531	0.9505045064	0.7513147778	0.8882257891	0.8200445948	1.015575588	0.9490892532	0.3707709433	0.4730124558	0.312291285	0.408173151	0.3215914395	0.4223127787
1.003497433	0.212317392	1.059305541	0.555551284	1.053883443	0.7817391973	1.011619807	0.875111487	1.102747371	0.994983303	0.2912205106	0.3788174689	0.235405221	0.314216515	0.2391970986	0.323612179
1.210154763	0.1819006612	1.166296815	0.5583499923	1.174584366	0.8099184992	1.142619125	0.9305089958	1.20716892	1.044793564	0.2016086754	0.261487006	0.163072283	0.218445333	0.1717260943	0.2346916808
1.299723509	0.1708057819	1.289698014	0.558326926	1.298387734	0.8295940335	1.288254515	0.986152545	1.316813336	1.095529751	0.1139717764	0.1469475627	0.078868182	0.101776103	0.1054831412	0.1407273566
1.424345578	0.1562894049	1.431706704	0.5578579117	1.442112823	0.8522297401	1.438744659	1.034660926	1.438799456	1.144277474	0.0103055765	-0.01115638936	0.008976983	-0.008565278	0.008244461201	-0.01137936337
